date,country,title,label,views,description,attributes,classify_text,categories_generated
2024-02,Spain,Pedro_Sánchez,Pedro Sánchez,12955,Prime Minister of Spain since 2018,human,prime minister spain since 2018,Not Sports
2024-02,Spain,Sebastián_Piñera,Sebastián Piñera,12846,Chilean entrepreneur and politician (1949–2024),human,chilean entrepreneur politician 1949–2024,Not Sports
2024-02,Spain,Gonzalo_Pérez_Jácome,Gonzalo Pérez Jácome,12819,Spanish politician,human,spanish politician,Not Sports
2024-02,Mexico,Isiah_Pacheco,Isiah Pacheco,12760,American football player (born 1999),human,american football player born 1999,Sports
2024-02,Mexico,Carl_Weathers,Carl Weathers,12672,American actor and football player (1948–2024),human,american actor football player 1948–2024,Sports
2024-02,Spain,Ana_Blanco,Ana Blanco,12632,journalist and radio and television presenter from Spain,human,journalist radio television presenter spain,Not Sports
2024-02,Mexico,Juan_Ferrara,Juan Ferrara,12394,Mexican actor,human,mexican actor,Not Sports
2024-02,Spain,Griselda_Blanco,Griselda Blanco,12385,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Spain,Griselda_Blanco,Griselda Blanco,12368,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Spain,Ana_Blanco,Ana Blanco,12332,journalist and radio and television presenter from Spain,human,journalist radio television presenter spain,Not Sports
2024-02,Spain,Bartolomé_Beltrán,Bartolomé Beltrán,12258,Spanish physician (1950–2024),human,spanish physician 1950–2024,Not Sports
2024-02,Spain,José_Luis_Ábalos,José Luis Ábalos,12244,Member of Spanish Congress,human,member spanish congress,Not Sports
2024-02,Spain,Aleksandre_Topuria,Aleksandre Topuria,12088,Spanish–Georgian mixed martial arts fighter,human,spanish–georgian mixed martial arts fighter,Not Sports
2024-02,Chile,Ale_Sergi,Alejandro Sergi,12006,Argentine pop singer,human,argentine pop singer,Not Sports
2024-02,Spain,Griselda_Blanco,Griselda Blanco,11934,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,United States,Griselda_Blanco,Griselda Blanco,11876,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Spain,Kelvin_Kiptum,Kelvin Kiptum,11863,Kenyan long-distance runner (1999–2024),human,kenyan long distance runner 1999–2024,Not Sports
2024-02,United States,Griselda_Blanco,Griselda Blanco,11832,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Spain,Julia_Otero,Julia Otero,11796,Spanish journalist,human,spanish journalist,Not Sports
2024-02,Argentina,Bukelismo,Nayib Bukele,11764,President of El Salvador since 2019,human,president el salvador since 2019,Not Sports
2024-02,Spain,Alexander_Volkanovski,Alexander Volkanovski,11760,Australian mixed martial artist and kickboxer,human,australian mixed martial artist kickboxer,Not Sports
2024-02,Chile,Luis_Miranda_(comediante),Luis Miranda,11716,Chilean comedian,human,chilean comedian,Not Sports
2024-02,Spain,Brigitte_Nielsen,Brigitte Nielsen,11624,"Danish actress, model and singer",human,danish actress model singer,Not Sports
2024-02,Chile,José_Piñera_Echenique,José Piñera Echenique,11607,Chilean economist and free market reformer,human,chilean economist free market reformer,Not Sports
2024-02,Spain,Juan_Antonio_Bayona,J. A. Bayona,11568,Spanish film director,human,spanish film director,Not Sports
2024-02,Argentina,Griselda_Blanco,Griselda Blanco,11565,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Spain,Albert_Espinosa,Albert Espinosa,11550,"Spanish screenwriter, playwright, writer, actor and director",human,spanish screenwriter playwright writer actor director,Not Sports
2024-02,Spain,Eugenio_(humorista),Eugeni Jofra i Bafalluy,11470,Spanish humorist (1941-2001),human,spanish humorist 1941 2001,Not Sports
2024-02,Spain,Karlos_Arguiñano,Karlos Arguiñano,11316,"Spanish chef, businessman, writer and television presenter",human,spanish chef businessman writer television presenter,Not Sports
2024-02,Spain,Francisco_Umbral,Francisco Umbral,11275,Spanish writer,human,spanish writer,Not Sports
2024-02,Chile,Cecilia_Morel,Cecilia Morel,11235,former First Lady of Chile,human,former first lady chile,Not Sports
2024-02,United States,Sebastian_Piñera,Sebastián Piñera,11219,Chilean entrepreneur and politician (1949–2024),human,chilean entrepreneur politician 1949–2024,Not Sports
2024-02,Argentina,Camila_Perissé,Camila Perissé,11128,Argentinian actress (1954-2024),human,argentinian actress 1954 2024,Not Sports
2024-02,Chile,Anitta_(cantante),Anitta,11090,"Brazilian singer, songwriter, dancer and actress",human,brazilian singer songwriter dancer actress,Not Sports
2024-02,Chile,José_Piñera_Echenique,José Piñera Echenique,11024,Chilean economist and free market reformer,human,chilean economist free market reformer,Not Sports
2024-02,United States,Griselda_Blanco,Griselda Blanco,10991,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Spain,Rosa_María_Calaf,Rosa María Calaf,10948,Catalan journalist,human,catalan journalist,Not Sports
2024-02,Spain,Jean-Paul_Gaultier,Jean-Paul Gaultier,10914,French fashion designer (born 1952),human,french fashion designer born 1952,Not Sports
2024-02,Argentina,Griselda_Blanco,Griselda Blanco,10872,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Argentina,Lautaro_Blanco,Lautaro Blanco,10860,Argentine professional footballer,human,argentine professional footballer,Not Sports
2024-02,Colombia,Salvatore_Mancuso,Salvatore Mancuso,10860,Colombian paramilitary leader,human,colombian paramilitary leader,Not Sports
2024-02,Spain,Sofía_Otero,Sofía Otero,10833,Spanish actress,human,spanish actress,Not Sports
2024-02,Mexico,Sasha_Montenegro,Sasha Montenegro,10802,Italian-Mexican actress and vedette,human,italian mexican actress vedette,Not Sports
2024-02,Spain,Albert_Einstein,Albert Einstein,10614,German-born theoretical physicist (1879–1955),human,german born theoretical physicist 1879–1955,Not Sports
2024-02,Spain,Jabib_Nurmagomédov,Khabib Nurmagomedov,10607,Russian professional mixed martial artist,human,russian professional mixed martial artist,Not Sports
2024-02,Argentina,Ignacio_Agustín_Torres,Ignacio Agustín Torres,10601,Argentine politician,human,argentine politician,Not Sports
2024-02,Spain,Ana_Blanco,Ana Blanco,10583,journalist and radio and television presenter from Spain,human,journalist radio television presenter spain,Not Sports
2024-02,Spain,Angy_Fernández,Angy Fernández,10570,Spanish actress and singer,human,spanish actress singer,Not Sports
2024-02,Spain,Carl_Weathers,Carl Weathers,10544,American actor and football player (1948–2024),human,american actor football player 1948–2024,Sports
2024-02,Spain,Bukelismo,Nayib Bukele,10496,President of El Salvador since 2019,human,president el salvador since 2019,Not Sports
2024-02,Mexico,Griselda_Blanco,Griselda Blanco,10477,Colombian drug baron (1943–2013),human,colombian drug baron 1943–2013,Not Sports
2024-02,Mexico,Andy_Reid,Andy Reid,10440,American football player and coach,human,american football player coach,Sports
2024-03,Mexico,Akira_Toriyama,Akira Toriyama,177741,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Spain,Akira_Toriyama,Akira Toriyama,113400,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Colombia,Akira_Toriyama,Akira Toriyama,105448,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Argentina,Akira_Toriyama,Akira Toriyama,95445,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Spain,Silvia_Tortosa,Silvia Tortosa,66930,Spanish actress,human,spanish actress,Not Sports
2024-03,Spain,Amparo_Muñoz,Amparo Muñoz,66433,"Spanish actress and model, Miss Universe 1974 winner",human,spanish actress model miss universe 1974 winner,Not Sports
2024-03,Chile,Akira_Toriyama,Akira Toriyama,63638,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Mexico,Lola_Beltrán,Lola Beltrán,58542,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Mexico,Akira_Toriyama,Akira Toriyama,56440,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Peru,Akira_Toriyama,Akira Toriyama,53401,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Colombia,Nataly_Umaña,Nataly Umaña,50009,Colombian actress,human,colombian actress,Not Sports
2024-03,Colombia,Alejandro_Estrada,Alejandro Estrada,44933,Colombian actor,human,colombian actor,Not Sports
2024-03,Colombia,Akira_Toriyama,Akira Toriyama,44454,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Mexico,Nicandro_Díaz,Nicandro Díaz González,43227,Mexican producer (1963–2024),human,mexican producer 1963–2024,Not Sports
2024-03,Chile,Álvaro_López,Álvaro López,37357,Chilean singer and guitarist,human,chilean singer guitarist,Not Sports
2024-03,Argentina,Adrián_Gorostidi,Adrián Gorostidi,37069,argentine football player,human,argentine football player,Sports
2024-03,Spain,Emma_Stone,Emma Stone,34810,American actress and producer,human,american actress producer,Not Sports
2024-03,Colombia,Lola_Beltrán,Lola Beltrán,34005,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Spain,Manuel_Ruiz_de_Lopera,Manuel Ruiz de Lopera,33835,Spanish football executive,human,spanish football executive,Not Sports
2024-03,Spain,Albert_Pla,Albert Pla,33311,Spanish singer-songwriter,human,spanish singer songwriter,Not Sports
2024-03,Spain,Akira_Toriyama,Akira Toriyama,33261,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Mexico,Lola_Beltrán,Lola Beltrán,33014,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Venezuela,Akira_Toriyama,Akira Toriyama,32772,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Spain,Miguel_López-Alegría,Michael López-Alegría,32088,American astronaut,human,american astronaut,Not Sports
2024-03,Ecuador,Akira_Toriyama,Akira Toriyama,30743,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Ecuador,Marlon_Vera,Marlon Vera,29365,Ecuadorian mixed martial artist,human,ecuadorian mixed martial artist,Not Sports
2024-03,Spain,Catalina_de_Gales,"Catherine, Princess of Wales",28845,member of the British Royal Family and princess of Wales since 2022,human,member british royal family princess wales since 2022,Not Sports
2024-03,Argentina,Akira_Toriyama,Akira Toriyama,28833,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Mexico,Benito_Juárez,Benito Juárez,28008,President of Mexico from 1858 to 1872,human,president mexico 1858 1872,Not Sports
2024-03,Mexico,Emma_Stone,Emma Stone,27083,American actress and producer,human,american actress producer,Not Sports
2024-03,Argentina,Lola_Beltrán,Lola Beltrán,26636,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Mexico,Nicandro_Díaz,Nicandro Díaz González,26204,Mexican producer (1963–2024),human,mexican producer 1963–2024,Not Sports
2024-03,Argentina,Walter_Daniel_Benítez,Walter Benítez,23460,Argentine association football player (born 1993),human,argentine association football player born 1993,Sports
2024-03,Spain,Robert_Downey_Jr,Robert Downey Jr.,23384,American actor (born 1965),human,american actor born 1965,Not Sports
2024-03,Chile,Francisco_Durán,Francisco Durán,23378,Chilean musician and singer,human,chilean musician singer,Not Sports
2024-03,Spain,Ouka_Leele,Ouka Leele,22965,Spanish photographer (1957–2022),human,spanish photographer 1957–2022,Not Sports
2024-03,Mexico,Akira_Toriyama,Akira Toriyama,22961,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Chile,Cancamusa,yolocan,22644,Chilean singer,human,chilean singer,Not Sports
2024-03,Spain,Silvia_Tortosa,Silvia Tortosa,22535,Spanish actress,human,spanish actress,Not Sports
2024-03,Chile,Mauricio_Durán,Mauricio Durán,22035,Chilean guitarist,human,chilean guitarist,Not Sports
2024-03,Mexico,Benito_Juárez,Benito Juárez,21475,President of Mexico from 1858 to 1872,human,president mexico 1858 1872,Not Sports
2024-03,Colombia,Nataly_Umaña,Nataly Umaña,21164,Colombian actress,human,colombian actress,Not Sports
2024-03,Spain,Catalina_de_Gales,"Catherine, Princess of Wales",21116,member of the British Royal Family and princess of Wales since 2022,human,member british royal family princess wales since 2022,Not Sports
2024-03,Mexico,Benito_Juárez,Benito Juárez,20483,President of Mexico from 1858 to 1872,human,president mexico 1858 1872,Not Sports
2024-03,Mexico,Juan_Verduzco,Juan Verduzco,20372,"Mexican actor, television actor and film actor (1944–2024)",human,mexican actor television actor film actor 1944–2024,Not Sports
2024-03,Spain,Salvador_Puig_Antich,Salvador Puig Antich,20335,Spanish militant anarchist (1948–1974),human,spanish militant anarchist 1948–1974,Not Sports
2024-03,Chile,Gonzalo_López,Gonzalo López,20332,Chilean musician,human,chilean musician,Not Sports
2024-03,Spain,Cillian_Murphy,Cillian Murphy,19963,Irish actor (born 1976),human,irish actor born 1976,Not Sports
2024-03,Peru,Gustavo_Adrianzén,Gustavo Adrianzén,19666,Peruvian lawyer and politician,human,peruvian lawyer politician,Not Sports
2024-03,Peru,Lola_Beltrán,Lola Beltrán,19492,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Argentina,Javier_Altamirano,Javier Altamirano,19289,Chilean footballer,human,chilean footballer,Not Sports
2024-03,Spain,Álvaro_Djaló,Álvaro Djaló,19278,Spanish footballer,human,spanish footballer,Not Sports
2024-03,Colombia,Alejandro_Estrada,Alejandro Estrada,18531,Colombian actor,human,colombian actor,Not Sports
2024-03,United States,Akira_Toriyama,Akira Toriyama,18487,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Spain,José_Sacristán,José Sacristán,18270,Spanish actor,human,spanish actor,Not Sports
2024-03,Chile,Raffaella_Di_Girolamo,Raffaella di Girolamo,18006,"Chilean psychologist, sexologist and writer",human,chilean psychologist sexologist writer,Not Sports
2024-03,Chile,Lola_Beltrán,Lola Beltrán,17816,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Chile,Cristián_Campos,Cristián Campos,17795,Chilean actor,human,chilean actor,Not Sports
2024-03,United States,Lola_Beltrán,Lola Beltrán,17786,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Spain,Pau_Cubarsí,Pau Cubarsí,17293,Spanish footballer (born 2007),human,spanish footballer born 2007,Not Sports
2024-03,Spain,Carme_Chacón,Carme Chacón,16943,Spanish Defense Minister (1971–2017),human,spanish defense minister 1971–2017,Not Sports
2024-03,Spain,Amparo_Muñoz,Amparo Muñoz,16791,"Spanish actress and model, Miss Universe 1974 winner",human,spanish actress model miss universe 1974 winner,Not Sports
2024-03,Dominican Republic,Akira_Toriyama,Akira Toriyama,16786,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Mexico,Robert_Downey_Jr,Robert Downey Jr.,16692,American actor (born 1965),human,american actor born 1965,Not Sports
2024-03,Colombia,Akira_Toriyama,Akira Toriyama,16691,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Colombia,Luly_Bossa,Luly Bossa,16657,Colombian actress,human,colombian actress,Not Sports
2024-03,Spain,Francina_Armengol,Francina Armengol,16644,Spanish politician,human,spanish politician,Not Sports
2024-03,Chile,Claudia_Di_Girolamo,Claudia di Girolamo,16621,Chilean actress,human,chilean actress,Not Sports
2024-03,Mexico,Benito_Juárez,Benito Juárez,16504,President of Mexico from 1858 to 1872,human,president mexico 1858 1872,Not Sports
2024-03,Chile,Akira_Toriyama,Akira Toriyama,16494,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Chile,Mauricio_Basualto,Mauricio Basualto,16371,"Chilean musician, drummer",human,chilean musician drummer,Not Sports
2024-03,Spain,Audrey_Hepburn,Audrey Hepburn,16290,British actress (1929–1993),human,british actress 1929–1993,Not Sports
2024-03,Mexico,Rolando_Romero,Rolando Romero,16244,American boxer,human,american boxer,Not Sports
2024-03,Argentina,Guillermo_Coppola,Guillermo Esteban Coppola,15343,Football representative and television personality,human,football representative television personality,Sports
2024-03,Argentina,Emma_Stone,Emma Stone,15183,American actress and producer,human,american actress producer,Not Sports
2024-03,Spain,José_Luis_Ábalos,José Luis Ábalos,15137,Member of Spanish Congress,human,member spanish congress,Not Sports
2024-03,Spain,Brahim_Díaz,Brahim Abdelkader Díaz,15107,Moroccan association football player,human,moroccan association football player,Sports
2024-03,Venezuela,Lola_Beltrán,Lola Beltrán,15006,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Mexico,Christopher_Nolan,Christopher Nolan,14989,British-American filmmaker (born 1970),human,british american filmmaker born 1970,Not Sports
2024-03,Colombia,Luly_Bossa,Luly Bossa,14979,Colombian actress,human,colombian actress,Not Sports
2024-03,Spain,Christopher_Nolan,Christopher Nolan,14881,British-American filmmaker (born 1970),human,british american filmmaker born 1970,Not Sports
2024-03,Argentina,Guillermo_Coppola,Guillermo Esteban Coppola,14691,Football representative and television personality,human,football representative television personality,Sports
2024-03,Colombia,Lola_Beltrán,Lola Beltrán,14224,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-03,Spain,Salvador_Puig_Antich,Salvador Puig Antich,14210,Spanish militant anarchist (1948–1974),human,spanish militant anarchist 1948–1974,Not Sports
2024-03,Peru,Akira_Toriyama,Akira Toriyama,14044,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Spain,Akira_Toriyama,Akira Toriyama,13840,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Spain,Ryan_Gosling,Ryan Gosling,13734,"Canadian actor, singer and musician",human,canadian actor singer musician,Not Sports
2024-03,Spain,J._Robert_Oppenheimer,Robert Oppenheimer,13532,"American theoretical physicist, known as ""father of the atomic bomb"" (1904–1967)",human,american theoretical physicist known father atomic bomb 1904–1967,Not Sports
2024-03,Spain,José_Luis_Rodríguez_Zapatero,José Luis Rodríguez Zapatero,13452,Spanish politician,human,spanish politician,Not Sports
2024-03,Mexico,Cillian_Murphy,Cillian Murphy,13375,Irish actor (born 1976),human,irish actor born 1976,Not Sports
2024-03,Argentina,Guillermo_Coppola,Guillermo Esteban Coppola,13215,Football representative and television personality,human,football representative television personality,Sports
2024-03,Spain,Manuel_Ruiz_de_Lopera,Manuel Ruiz de Lopera,13205,Spanish football executive,human,spanish football executive,Not Sports
2024-03,Argentina,Daniel_Osvaldo,Dani Osvaldo,13180,Italian footballer,human,italian footballer,Not Sports
2024-03,Spain,Frank_Cuesta,Frank Cuesta,13167,TV host,human,tv host,Not Sports
2024-03,Spain,Silvia_Tortosa,Silvia Tortosa,13039,Spanish actress,human,spanish actress,Not Sports
2024-03,Colombia,Rigoberto_Urán,Rigoberto Urán,13010,road bicycle racer,human,road bicycle racer,Not Sports
2024-03,Mexico,Benito_Juárez,Benito Juárez,12830,President of Mexico from 1858 to 1872,human,president mexico 1858 1872,Not Sports
2024-03,Colombia,Alejandro_Estrada,Alejandro Estrada,12681,Colombian actor,human,colombian actor,Not Sports
2024-03,Argentina,Victoria_Villarruel,Victoria Villarruel,12589,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2024-03,Uruguay,José_Pedro_Varela,José Pedro Varela,12538,"Uruguayan sociologist, journalist and politician (1845-1879)",human,uruguayan sociologist journalist politician 1845 1879,Not Sports
2024-03,Spain,Pau_Cubarsí,Pau Cubarsí,12532,Spanish footballer (born 2007),human,spanish footballer born 2007,Not Sports
2024-03,Chile,Young_Cister,Young Cister,12506,Chilean singer,human,chilean singer,Not Sports
2024-03,Argentina,Keylor_Navas,Keylor Navas,12360,Costa Rican association football player,human,costa rican association football player,Sports
2024-03,Argentina,Akira_Toriyama,Akira Toriyama,12341,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Colombia,Alejandro_Estrada,Alejandro Estrada,12309,Colombian actor,human,colombian actor,Not Sports
2024-03,Spain,Patxi_Andión,Patxi Andión,12238,Spanish singer-songwriter,human,spanish singer songwriter,Not Sports
2024-03,Argentina,Diana_Conti,Diana Conti,12235,Argentine politician and attorney,human,argentine politician attorney,Not Sports
2024-03,Mexico,Akira_Toriyama,Akira Toriyama,12151,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Colombia,Emma_Stone,Emma Stone,12030,American actress and producer,human,american actress producer,Not Sports
2024-03,Venezuela,Akira_Toriyama,Akira Toriyama,11891,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Spain,Richard_Jewell,Richard Jewell,11830,American police officer (1962–2007),human,american police officer 1962–2007,Not Sports
2024-03,Chile,Tiago_Nunes,Tiago Nunes,11777,Brazilian professional soccer coach,human,brazilian professional soccer coach,Not Sports
2024-03,Argentina,Pablo_Solari,Pablo Solari,11729,Argentine association football player,human,argentine association football player,Sports
2024-03,Mexico,Ryan_Gosling,Ryan Gosling,11701,"Canadian actor, singer and musician",human,canadian actor singer musician,Not Sports
2024-03,Spain,Chance_Perdomo,Chance Perdomo,11674,British actor (1996–2024),human,british actor 1996–2024,Not Sports
2024-03,Guatemala,Akira_Toriyama,Akira Toriyama,11636,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Costa Rica,Akira_Toriyama,Akira Toriyama,11609,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Colombia,Yaser_Asprilla,Yáser Asprilla,11500,Colombian association football player,human,colombian association football player,Sports
2024-03,Spain,Marie_Curie,Marie Curie,11486,Polish-French physicist and chemist (1867–1934),human,polish french physicist chemist 1867–1934,Not Sports
2024-03,Chile,Javier_Altamirano,Javier Altamirano,11426,Chilean footballer,human,chilean footballer,Not Sports
2024-03,Colombia,Dayro_Moreno,Dayro Moreno,11367,Colombian footballer (born 1985),human,colombian footballer born 1985,Not Sports
2024-03,Chile,Emma_Stone,Emma Stone,11317,American actress and producer,human,american actress producer,Not Sports
2024-03,Chile,Nicolás_Jarry_(tenista),Nicolás Jañññ,11268,Chilean tennis player,human,chilean tennis player,Not Sports
2024-03,Chile,Raffaella_Di_Girolamo,Raffaella di Girolamo,11225,"Chilean psychologist, sexologist and writer",human,chilean psychologist sexologist writer,Not Sports
2024-03,Peru,Alberto_Otárola,Alberto Otárola,11195,Peruvian politician,human,peruvian politician,Not Sports
2024-03,Spain,Isabel_Díaz_Ayuso,Isabel Díaz Ayuso,11193,Spanish politician,human,spanish politician,Not Sports
2024-03,Argentina,Jorge_Dorio,Jorge Dorio,11108,Argentinian actor and journalist (1958–2024),human,argentinian actor journalist 1958–2024,Not Sports
2024-03,Colombia,Nataly_Umaña,Nataly Umaña,11038,Colombian actress,human,colombian actress,Not Sports
2024-03,Colombia,Alejandro_Estrada,Alejandro Estrada,11035,Colombian actor,human,colombian actor,Not Sports
2024-03,Spain,Dina_Boluarte,Dina Boluarte,10962,"Peruvian lawyer and politician, former president of Peru (2022–2025)",human,peruvian lawyer politician former president peru 2022–2025,Not Sports
2024-03,Spain,Nerón,Nero,10879,fifth and last Roman Emperor of Julio-Claudian dynasty (54–68),human,fifth last roman emperor julio claudian dynasty 54–68,Not Sports
2024-03,Argentina,Guillermo_Coppola,Guillermo Esteban Coppola,10872,Football representative and television personality,human,football representative television personality,Sports
2024-03,Bolivia,Akira_Toriyama,Akira Toriyama,10804,Japanese manga artist and character designer (1955-2024),human,japanese manga artist character designer 1955 2024,Not Sports
2024-03,Peru,Alberto_Otárola,Alberto Otárola,10752,Peruvian politician,human,peruvian politician,Not Sports
2024-03,Argentina,Victoria_Villarruel,Victoria Villarruel,10655,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2024-03,Spain,Jack_Nicholson,Jack Nicholson,10648,American actor and filmmaker (born 1937),human,american actor filmmaker born 1937,Not Sports
2024-03,Colombia,Nataly_Umaña,Nataly Umaña,10608,Colombian actress,human,colombian actress,Not Sports
2024-03,Mexico,Sebastian_Fundora,Sebastian Fundora,10574,American boxer,human,american boxer,Not Sports
2024-03,Colombia,Nataly_Umaña,Nataly Umaña,10504,Colombian actress,human,colombian actress,Not Sports
2024-03,Argentina,Edinson_Cavani,Edinson Cavani,10469,Uruguayan association football player,human,uruguayan association football player,Sports
2024-03,Spain,Mckenna_Grace,Mckenna Grace,10434,American actress and singer (born 2006),human,american actress singer born 2006,Not Sports
2024-03,Ecuador,Aladino_(cantante),Aladino,10424,Cantante y actor ecuatoriano,human,cantante actor ecuatoriano,Not Sports
2024-03,Spain,José_Emilio_Suárez_Trashorras,José Emilio Suárez Trashorras,10360,Spanish terrorist 11-m,human,spanish terrorist 11,Not Sports
2024-03,Colombia,Nataly_Umaña,Nataly Umaña,10211,Colombian actress,human,colombian actress,Not Sports
2024-03,Mexico,Salomón_Chertorivski_Woldenberg,Salomón Chertorivski Woldenberg,10167,Mexican politician,human,mexican politician,Not Sports
2024-03,Spain,Al_Bano,Albano Carrisi,10056,Italian singer and actor,human,italian singer actor,Not Sports
2024-03,Spain,Leo_Harlem,Leo Harlem,10025,Spanish comedian,human,spanish comedian,Not Sports
2024-03,Spain,Francina_Armengol,Francina Armengol,9970,Spanish politician,human,spanish politician,Not Sports
2024-03,Spain,Santiago_Pedraz,Santiago Pedraz Gómez,9910,Spanish jurist,human,spanish jurist,Not Sports
2024-03,Spain,Luis_Gómez-Acebo,"Luis Gómez-Acebo y Duque de Estrada, Vizconde de la Torre",9806,Spanish aristocrat (1934-1991),human,spanish aristocrat 1934 1991,Not Sports
2024-03,Spain,Emma_Stone,Emma Stone,9727,American actress and producer,human,american actress producer,Not Sports
2024-03,Brazil,Lola_Beltrán,Lola Beltrán,9687,Mexican actress and singer (1932-1996),human,mexican actress singer 1932 1996,Not Sports
2024-04,Hong Kong,Habacuc_(profeta),Habakkuk,77900,biblical prophet associated to the Book of Habakkuk,human,biblical prophet associated book habakkuk,Not Sports
2024-04,Mexico,Francis_(artista),Francis García,69151,Mexican actress and designer (1958-2007),human,mexican actress designer 1958 2007,Not Sports
2024-04,Hong Kong,Habacuc_(profeta),Habakkuk,65138,biblical prophet associated to the Book of Habakkuk,human,biblical prophet associated book habakkuk,Not Sports
2024-04,Hong Kong,Habacuc_(profeta),Habakkuk,41188,biblical prophet associated to the Book of Habakkuk,human,biblical prophet associated book habakkuk,Not Sports
2024-04,Spain,Javier_Aguirre,Javier Aguirre,40092,Mexican association football player and manager,human,mexican association football player manager,Sports
2024-04,Chile,Francisco_Kaminski,Francisco Kaminski,39500,Chilean journalist,human,chilean journalist,Not Sports
2024-04,Argentina,Francis_(artista),Francis García,35098,Mexican actress and designer (1958-2007),human,mexican actress designer 1958 2007,Not Sports
2024-04,Mexico,Francis_(artista),Francis García,33491,Mexican actress and designer (1958-2007),human,mexican actress designer 1958 2007,Not Sports
2024-04,Hong Kong,Habacuc_(profeta),Habakkuk,32897,biblical prophet associated to the Book of Habakkuk,human,biblical prophet associated book habakkuk,Not Sports
2024-04,Spain,Stephen_Hawking,Stephen Hawking,29734,"British theoretical physicist, cosmologist and author (1942–2018)",human,british theoretical physicist cosmologist author 1942–2018,Not Sports
2024-04,Spain,Pedro_Sánchez,Pedro Sánchez,28610,Prime Minister of Spain since 2018,human,prime minister spain since 2018,Not Sports
